ExpenseKey,DateKey,BusinessUnitKey,ExpenseAccountKey,ExpenseAmount,PaymentMethodKey,Description,ReferenceNumber
4892,20241009,2,14,131.97,1,Miscellaneous — 09 October 2024,EXP-20241009-14-BU2
4893,20241010,2,14,129.3,1,Miscellaneous — 10 October 2024,EXP-20241010-14-BU2
4894,20241011,2,14,85.02,1,Miscellaneous — 11 October 2024,EXP-20241011-14-BU2
4895,20241012,2,14,119.19,1,Miscellaneous — 12 October 2024,EXP-20241012-14-BU2
4896,20241013,2,14,122.95,1,Miscellaneous — 13 October 2024,EXP-20241013-14-BU2
4897,20241014,2,14,129.75,1,Miscellaneous — 14 October 2024,EXP-20241014-14-BU2
4898,20241015,2,14,121.88,1,Miscellaneous — 15 October 2024,EXP-20241015-14-BU2
4899,20241016,2,14,109.76,1,Miscellaneous — 16 October 2024,EXP-20241016-14-BU2
4900,20241017,2,14,115.2,1,Miscellaneous — 17 October 2024,EXP-20241017-14-BU2
4901,20241018,2,14,148.61,1,Miscellaneous — 18 October 2024,EXP-20241018-14-BU2
4902,20241019,2,14,104.17,1,Miscellaneous — 19 October 2024,EXP-20241019-14-BU2
4903,20241020,2,14,135.88,1,Miscellaneous — 20 October 2024,EXP-20241020-14-BU2
4904,20241021,2,14,123.55,1,Miscellaneous — 21 October 2024,EXP-20241021-14-BU2
4905,20241022,2,14,112.16,1,Miscellaneous — 22 October 2024,EXP-20241022-14-BU2
4906,20241023,2,14,110.1,1,Miscellaneous — 23 October 2024,EXP-20241023-14-BU2
4907,20241024,2,14,118.66,1,Miscellaneous — 24 October 2024,EXP-20241024-14-BU2
4908,20241025,2,14,136.95,1,Miscellaneous — 25 October 2024,EXP-20241025-14-BU2
4909,20241026,2,14,89.76,1,Miscellaneous — 26 October 2024,EXP-20241026-14-BU2
4910,20241027,2,14,144.67,1,Miscellaneous — 27 October 2024,EXP-20241027-14-BU2
4911,20241028,2,14,135.16,1,Miscellaneous — 28 October 2024,EXP-20241028-14-BU2
4912,20241029,2,14,105.56,1,Miscellaneous — 29 October 2024,EXP-20241029-14-BU2
4913,20241030,2,14,81.96,1,Miscellaneous — 30 October 2024,EXP-20241030-14-BU2
4914,20241031,2,14,88.56,1,Miscellaneous — 31 October 2024,EXP-20241031-14-BU2
4915,20241001,1,15,85.6,1,Vehicle Fuel — 01 October 2024,EXP-20241001-15-BU1
4916,20241002,1,15,82.94,1,Vehicle Fuel — 02 October 2024,EXP-20241002-15-BU1
4917,20241003,1,15,82.89,1,Vehicle Fuel — 03 October 2024,EXP-20241003-15-BU1
4918,20241004,1,15,138.87,1,Vehicle Fuel — 04 October 2024,EXP-20241004-15-BU1
4919,20241005,1,15,119.17,1,Vehicle Fuel — 05 October 2024,EXP-20241005-15-BU1
4920,20241006,1,15,129.76,1,Vehicle Fuel — 06 October 2024,EXP-20241006-15-BU1
4921,20241007,1,15,112.92,1,Vehicle Fuel — 07 October 2024,EXP-20241007-15-BU1
4922,20241008,1,15,116.62,1,Vehicle Fuel — 08 October 2024,EXP-20241008-15-BU1
4923,20241009,1,15,133.7,1,Vehicle Fuel — 09 October 2024,EXP-20241009-15-BU1
4924,20241010,1,15,93.28,1,Vehicle Fuel — 10 October 2024,EXP-20241010-15-BU1
4925,20241011,1,15,121.52,1,Vehicle Fuel — 11 October 2024,EXP-20241011-15-BU1
4926,20241012,1,15,134.89,1,Vehicle Fuel — 12 October 2024,EXP-20241012-15-BU1
4927,20241013,1,15,137.31,1,Vehicle Fuel — 13 October 2024,EXP-20241013-15-BU1
4928,20241014,1,15,105.17,1,Vehicle Fuel — 14 October 2024,EXP-20241014-15-BU1
4929,20241015,1,15,132.11,1,Vehicle Fuel — 15 October 2024,EXP-20241015-15-BU1
4930,20241016,1,15,109.07,1,Vehicle Fuel — 16 October 2024,EXP-20241016-15-BU1
4931,20241017,1,15,93.01,1,Vehicle Fuel — 17 October 2024,EXP-20241017-15-BU1
4932,20241018,1,15,92.56,1,Vehicle Fuel — 18 October 2024,EXP-20241018-15-BU1
4933,20241019,1,15,105.67,1,Vehicle Fuel — 19 October 2024,EXP-20241019-15-BU1
4934,20241020,1,15,93.01,1,Vehicle Fuel — 20 October 2024,EXP-20241020-15-BU1
4935,20241021,1,15,78.13,1,Vehicle Fuel — 21 October 2024,EXP-20241021-15-BU1
4936,20241022,1,15,83.07,1,Vehicle Fuel — 22 October 2024,EXP-20241022-15-BU1
4937,20241023,1,15,131.62,1,Vehicle Fuel — 23 October 2024,EXP-20241023-15-BU1
4938,20241024,1,15,133.8,1,Vehicle Fuel — 24 October 2024,EXP-20241024-15-BU1
4939,20241025,1,15,133.18,1,Vehicle Fuel — 25 October 2024,EXP-20241025-15-BU1
4940,20241026,1,15,112.33,1,Vehicle Fuel — 26 October 2024,EXP-20241026-15-BU1
4941,20241027,1,15,137.24,1,Vehicle Fuel — 27 October 2024,EXP-20241027-15-BU1
4942,20241028,1,15,108.76,1,Vehicle Fuel — 28 October 2024,EXP-20241028-15-BU1
4943,20241029,1,15,106.38,1,Vehicle Fuel — 29 October 2024,EXP-20241029-15-BU1
4944,20241030,1,15,107.15,1,Vehicle Fuel — 30 October 2024,EXP-20241030-15-BU1
4945,20241031,1,15,92.76,1,Vehicle Fuel — 31 October 2024,EXP-20241031-15-BU1
4946,20241001,2,15,120.02,1,Vehicle Fuel — 01 October 2024,EXP-20241001-15-BU2
4947,20241002,2,15,108.92,1,Vehicle Fuel — 02 October 2024,EXP-20241002-15-BU2
4948,20241003,2,15,144.37,1,Vehicle Fuel — 03 October 2024,EXP-20241003-15-BU2
4949,20241004,2,15,90.25,1,Vehicle Fuel — 04 October 2024,EXP-20241004-15-BU2
4950,20241005,2,15,83.83,1,Vehicle Fuel — 05 October 2024,EXP-20241005-15-BU2
4951,20241006,2,15,102.33,1,Vehicle Fuel — 06 October 2024,EXP-20241006-15-BU2
4952,20241007,2,15,93.19,1,Vehicle Fuel — 07 October 2024,EXP-20241007-15-BU2
4953,20241008,2,15,145.53,1,Vehicle Fuel — 08 October 2024,EXP-20241008-15-BU2
4954,20241009,2,15,116.31,1,Vehicle Fuel — 09 October 2024,EXP-20241009-15-BU2
4955,20241010,2,15,102.91,1,Vehicle Fuel — 10 October 2024,EXP-20241010-15-BU2
4956,20241011,2,15,121.99,1,Vehicle Fuel — 11 October 2024,EXP-20241011-15-BU2
4957,20241012,2,15,109.2,1,Vehicle Fuel — 12 October 2024,EXP-20241012-15-BU2
4958,20241013,2,15,92.73,1,Vehicle Fuel — 13 October 2024,EXP-20241013-15-BU2
4959,20241014,2,15,105.25,1,Vehicle Fuel — 14 October 2024,EXP-20241014-15-BU2
4960,20241015,2,15,97.96,1,Vehicle Fuel — 15 October 2024,EXP-20241015-15-BU2
4961,20241016,2,15,121.64,1,Vehicle Fuel — 16 October 2024,EXP-20241016-15-BU2
4962,20241017,2,15,133.71,1,Vehicle Fuel — 17 October 2024,EXP-20241017-15-BU2
4963,20241018,2,15,96.36,1,Vehicle Fuel — 18 October 2024,EXP-20241018-15-BU2
4964,20241019,2,15,120.55,1,Vehicle Fuel — 19 October 2024,EXP-20241019-15-BU2
4965,20241020,2,15,126.42,1,Vehicle Fuel — 20 October 2024,EXP-20241020-15-BU2
4966,20241021,2,15,103.6,1,Vehicle Fuel — 21 October 2024,EXP-20241021-15-BU2
4967,20241022,2,15,111.52,1,Vehicle Fuel — 22 October 2024,EXP-20241022-15-BU2
4968,20241023,2,15,102.85,1,Vehicle Fuel — 23 October 2024,EXP-20241023-15-BU2
4969,20241024,2,15,103.8,1,Vehicle Fuel — 24 October 2024,EXP-20241024-15-BU2
4970,20241025,2,15,108.74,1,Vehicle Fuel — 25 October 2024,EXP-20241025-15-BU2
4971,20241026,2,15,98.57,1,Vehicle Fuel — 26 October 2024,EXP-20241026-15-BU2
4972,20241027,2,15,111.58,1,Vehicle Fuel — 27 October 2024,EXP-20241027-15-BU2
4973,20241028,2,15,129.37,1,Vehicle Fuel — 28 October 2024,EXP-20241028-15-BU2
4974,20241029,2,15,105.24,1,Vehicle Fuel — 29 October 2024,EXP-20241029-15-BU2
4975,20241030,2,15,142.4,1,Vehicle Fuel — 30 October 2024,EXP-20241030-15-BU2
4976,20241031,2,15,93.35,1,Vehicle Fuel — 31 October 2024,EXP-20241031-15-BU2
4977,20241101,1,1,30096.08,2,Shop Rent SC — November 2024,EXP-20241101-01-BU1
4978,20241125,1,2,49886.22,2,Staff Salaries SC — November 2024,EXP-20241125-02-BU1
4979,20241115,1,3,12819.43,2,Electricity SC — November 2024,EXP-20241115-03-BU1
4980,20241101,1,4,204.45,1,Display & Decoration — 01 November 2024,EXP-20241101-04-BU1
4981,20241102,1,4,223.7,1,Display & Decoration — 02 November 2024,EXP-20241102-04-BU1
4982,20241103,1,4,216.31,1,Display & Decoration — 03 November 2024,EXP-20241103-04-BU1
4983,20241104,1,4,267.38,1,Display & Decoration — 04 November 2024,EXP-20241104-04-BU1
4984,20241105,1,4,188.62,1,Display & Decoration — 05 November 2024,EXP-20241105-04-BU1
4985,20241106,1,4,195.36,1,Display & Decoration — 06 November 2024,EXP-20241106-04-BU1
4986,20241107,1,4,222.94,1,Display & Decoration — 07 November 2024,EXP-20241107-04-BU1
4987,20241108,1,4,223.03,1,Display & Decoration — 08 November 2024,EXP-20241108-04-BU1
4988,20241109,1,4,247.2,1,Display & Decoration — 09 November 2024,EXP-20241109-04-BU1
4989,20241110,1,4,248.1,1,Display & Decoration — 10 November 2024,EXP-20241110-04-BU1
4990,20241111,1,4,148.96,1,Display & Decoration — 11 November 2024,EXP-20241111-04-BU1
4991,20241112,1,4,244.26,1,Display & Decoration — 12 November 2024,EXP-20241112-04-BU1
4992,20241113,1,4,238.4,1,Display & Decoration — 13 November 2024,EXP-20241113-04-BU1
4993,20241114,1,4,221.69,1,Display & Decoration — 14 November 2024,EXP-20241114-04-BU1
4994,20241115,1,4,187.69,1,Display & Decoration — 15 November 2024,EXP-20241115-04-BU1
4995,20241116,1,4,262.33,1,Display & Decoration — 16 November 2024,EXP-20241116-04-BU1
4996,20241117,1,4,240.97,1,Display & Decoration — 17 November 2024,EXP-20241117-04-BU1
4997,20241118,1,4,180.14,1,Display & Decoration — 18 November 2024,EXP-20241118-04-BU1
4998,20241119,1,4,186.2,1,Display & Decoration — 19 November 2024,EXP-20241119-04-BU1
4999,20241120,1,4,237.46,1,Display & Decoration — 20 November 2024,EXP-20241120-04-BU1
5000,20241121,1,4,263.67,1,Display & Decoration — 21 November 2024,EXP-20241121-04-BU1
5001,20241122,1,4,209.64,1,Display & Decoration — 22 November 2024,EXP-20241122-04-BU1
5002,20241123,1,4,258.81,1,Display & Decoration — 23 November 2024,EXP-20241123-04-BU1
5003,20241124,1,4,195.93,1,Display & Decoration — 24 November 2024,EXP-20241124-04-BU1
5004,20241125,1,4,197.58,1,Display & Decoration — 25 November 2024,EXP-20241125-04-BU1
5005,20241126,1,4,234.36,1,Display & Decoration — 26 November 2024,EXP-20241126-04-BU1
5006,20241127,1,4,153.98,1,Display & Decoration — 27 November 2024,EXP-20241127-04-BU1
5007,20241128,1,4,165.16,1,Display & Decoration — 28 November 2024,EXP-20241128-04-BU1
5008,20241129,1,4,239.74,1,Display & Decoration — 29 November 2024,EXP-20241129-04-BU1
5009,20241130,1,4,178.22,1,Display & Decoration — 30 November 2024,EXP-20241130-04-BU1
5010,20241101,1,5,104.48,1,Packaging SC — 01 November 2024,EXP-20241101-05-BU1
5011,20241102,1,5,97.78,1,Packaging SC — 02 November 2024,EXP-20241102-05-BU1
5012,20241103,1,5,108.35,1,Packaging SC — 03 November 2024,EXP-20241103-05-BU1
5013,20241104,1,5,110.35,1,Packaging SC — 04 November 2024,EXP-20241104-05-BU1
5014,20241105,1,5,117.41,1,Packaging SC — 05 November 2024,EXP-20241105-05-BU1
5015,20241106,1,5,163.91,1,Packaging SC — 06 November 2024,EXP-20241106-05-BU1
5016,20241107,1,5,141.04,1,Packaging SC — 07 November 2024,EXP-20241107-05-BU1
5017,20241108,1,5,144.83,1,Packaging SC — 08 November 2024,EXP-20241108-05-BU1
5018,20241109,1,5,101.18,1,Packaging SC — 09 November 2024,EXP-20241109-05-BU1
5019,20241110,1,5,105.85,1,Packaging SC — 10 November 2024,EXP-20241110-05-BU1
5020,20241111,1,5,160.82,1,Packaging SC — 11 November 2024,EXP-20241111-05-BU1
5021,20241112,1,5,140.23,1,Packaging SC — 12 November 2024,EXP-20241112-05-BU1
5022,20241113,1,5,153.89,1,Packaging SC — 13 November 2024,EXP-20241113-05-BU1
5023,20241114,1,5,118.68,1,Packaging SC — 14 November 2024,EXP-20241114-05-BU1
5024,20241115,1,5,135.79,1,Packaging SC — 15 November 2024,EXP-20241115-05-BU1
5025,20241116,1,5,129.95,1,Packaging SC — 16 November 2024,EXP-20241116-05-BU1
5026,20241117,1,5,106.84,1,Packaging SC — 17 November 2024,EXP-20241117-05-BU1
5027,20241118,1,5,155.06,1,Packaging SC — 18 November 2024,EXP-20241118-05-BU1
5028,20241119,1,5,116.83,1,Packaging SC — 19 November 2024,EXP-20241119-05-BU1
5029,20241120,1,5,127.2,1,Packaging SC — 20 November 2024,EXP-20241120-05-BU1
5030,20241121,1,5,101.2,1,Packaging SC — 21 November 2024,EXP-20241121-05-BU1
5031,20241122,1,5,140.55,1,Packaging SC — 22 November 2024,EXP-20241122-05-BU1
5032,20241123,1,5,152.45,1,Packaging SC — 23 November 2024,EXP-20241123-05-BU1
5033,20241124,1,5,122.8,1,Packaging SC — 24 November 2024,EXP-20241124-05-BU1
5034,20241125,1,5,167.01,1,Packaging SC — 25 November 2024,EXP-20241125-05-BU1
5035,20241126,1,5,110.9,1,Packaging SC — 26 November 2024,EXP-20241126-05-BU1
5036,20241127,1,5,158.83,1,Packaging SC — 27 November 2024,EXP-20241127-05-BU1
5037,20241128,1,5,147.0,1,Packaging SC — 28 November 2024,EXP-20241128-05-BU1
5038,20241129,1,5,163.04,1,Packaging SC — 29 November 2024,EXP-20241129-05-BU1
5039,20241130,1,5,148.47,1,Packaging SC — 30 November 2024,EXP-20241130-05-BU1
5040,20241101,2,6,29265.19,2,Shop Rent GR — November 2024,EXP-20241101-06-BU2
5041,20241125,2,7,47356.64,2,Staff Salaries GR — November 2024,EXP-20241125-07-BU2
5042,20241115,2,8,7454.12,2,Electricity GR — November 2024,EXP-20241115-08-BU2
5043,20241101,2,9,103.78,1,Packaging GR — 01 November 2024,EXP-20241101-09-BU2
5044,20241102,2,9,98.7,1,Packaging GR — 02 November 2024,EXP-20241102-09-BU2
5045,20241103,2,9,124.68,1,Packaging GR — 03 November 2024,EXP-20241103-09-BU2
5046,20241104,2,9,125.37,1,Packaging GR — 04 November 2024,EXP-20241104-09-BU2
5047,20241105,2,9,109.66,1,Packaging GR — 05 November 2024,EXP-20241105-09-BU2
5048,20241106,2,9,116.73,1,Packaging GR — 06 November 2024,EXP-20241106-09-BU2
5049,20241107,2,9,101.79,1,Packaging GR — 07 November 2024,EXP-20241107-09-BU2
5050,20241108,2,9,86.51,1,Packaging GR — 08 November 2024,EXP-20241108-09-BU2
5051,20241109,2,9,76.0,1,Packaging GR — 09 November 2024,EXP-20241109-09-BU2
5052,20241110,2,9,113.71,1,Packaging GR — 10 November 2024,EXP-20241110-09-BU2
5053,20241111,2,9,114.68,1,Packaging GR — 11 November 2024,EXP-20241111-09-BU2
5054,20241112,2,9,114.43,1,Packaging GR — 12 November 2024,EXP-20241112-09-BU2
5055,20241113,2,9,108.0,1,Packaging GR — 13 November 2024,EXP-20241113-09-BU2
5056,20241114,2,9,94.26,1,Packaging GR — 14 November 2024,EXP-20241114-09-BU2
5057,20241115,2,9,87.99,1,Packaging GR — 15 November 2024,EXP-20241115-09-BU2
5058,20241116,2,9,76.98,1,Packaging GR — 16 November 2024,EXP-20241116-09-BU2
5059,20241117,2,9,82.12,1,Packaging GR — 17 November 2024,EXP-20241117-09-BU2
5060,20241118,2,9,112.12,1,Packaging GR — 18 November 2024,EXP-20241118-09-BU2
5061,20241119,2,9,120.85,1,Packaging GR — 19 November 2024,EXP-20241119-09-BU2
5062,20241120,2,9,129.57,1,Packaging GR — 20 November 2024,EXP-20241120-09-BU2
5063,20241121,2,9,78.12,1,Packaging GR — 21 November 2024,EXP-20241121-09-BU2
5064,20241122,2,9,123.72,1,Packaging GR — 22 November 2024,EXP-20241122-09-BU2
5065,20241123,2,9,110.19,1,Packaging GR — 23 November 2024,EXP-20241123-09-BU2
5066,20241124,2,9,91.7,1,Packaging GR — 24 November 2024,EXP-20241124-09-BU2
5067,20241125,2,9,118.21,1,Packaging GR — 25 November 2024,EXP-20241125-09-BU2
5068,20241126,2,9,134.67,1,Packaging GR — 26 November 2024,EXP-20241126-09-BU2
5069,20241127,2,9,96.57,1,Packaging GR — 27 November 2024,EXP-20241127-09-BU2
5070,20241128,2,9,112.07,1,Packaging GR — 28 November 2024,EXP-20241128-09-BU2
5071,20241129,2,9,89.17,1,Packaging GR — 29 November 2024,EXP-20241129-09-BU2
5072,20241130,2,9,85.68,1,Packaging GR — 30 November 2024,EXP-20241130-09-BU2
5073,20241105,2,10,9065.63,2,Cold Storage — November 2024,EXP-20241105-10-BU2
5074,20241110,1,11,4077.38,2,Building Maintenance — November 2024,EXP-20241110-11-BU1
5075,20241110,2,11,4077.38,2,Building Maintenance — November 2024,EXP-20241110-11-BU2
5076,20241101,1,12,6367.49,2,Security Services — November 2024,EXP-20241101-12-BU1
5077,20241101,2,12,6367.49,2,Security Services — November 2024,EXP-20241101-12-BU2
5078,20241105,1,13,2546.2,2,Internet & Phone — November 2024,EXP-20241105-13-BU1
5079,20241105,2,13,2546.2,2,Internet & Phone — November 2024,EXP-20241105-13-BU2
5080,20241101,1,14,77.35,1,Miscellaneous — 01 November 2024,EXP-20241101-14-BU1
5081,20241102,1,14,70.47,1,Miscellaneous — 02 November 2024,EXP-20241102-14-BU1
5082,20241103,1,14,111.13,1,Miscellaneous — 03 November 2024,EXP-20241103-14-BU1
5083,20241104,1,14,77.16,1,Miscellaneous — 04 November 2024,EXP-20241104-14-BU1
5084,20241105,1,14,108.33,1,Miscellaneous — 05 November 2024,EXP-20241105-14-BU1
5085,20241106,1,14,119.7,1,Miscellaneous — 06 November 2024,EXP-20241106-14-BU1
5086,20241107,1,14,118.35,1,Miscellaneous — 07 November 2024,EXP-20241107-14-BU1
5087,20241108,1,14,86.15,1,Miscellaneous — 08 November 2024,EXP-20241108-14-BU1
5088,20241109,1,14,75.89,1,Miscellaneous — 09 November 2024,EXP-20241109-14-BU1
5089,20241110,1,14,94.62,1,Miscellaneous — 10 November 2024,EXP-20241110-14-BU1
5090,20241111,1,14,79.24,1,Miscellaneous — 11 November 2024,EXP-20241111-14-BU1
5091,20241112,1,14,90.54,1,Miscellaneous — 12 November 2024,EXP-20241112-14-BU1
5092,20241113,1,14,102.02,1,Miscellaneous — 13 November 2024,EXP-20241113-14-BU1
5093,20241114,1,14,106.46,1,Miscellaneous — 14 November 2024,EXP-20241114-14-BU1
5094,20241115,1,14,81.41,1,Miscellaneous — 15 November 2024,EXP-20241115-14-BU1
5095,20241116,1,14,81.94,1,Miscellaneous — 16 November 2024,EXP-20241116-14-BU1
5096,20241117,1,14,119.48,1,Miscellaneous — 17 November 2024,EXP-20241117-14-BU1
5097,20241118,1,14,124.12,1,Miscellaneous — 18 November 2024,EXP-20241118-14-BU1
5098,20241119,1,14,106.34,1,Miscellaneous — 19 November 2024,EXP-20241119-14-BU1
5099,20241120,1,14,101.31,1,Miscellaneous — 20 November 2024,EXP-20241120-14-BU1
5100,20241121,1,14,107.26,1,Miscellaneous — 21 November 2024,EXP-20241121-14-BU1
5101,20241122,1,14,76.14,1,Miscellaneous — 22 November 2024,EXP-20241122-14-BU1
5102,20241123,1,14,121.31,1,Miscellaneous — 23 November 2024,EXP-20241123-14-BU1
5103,20241124,1,14,80.84,1,Miscellaneous — 24 November 2024,EXP-20241124-14-BU1
5104,20241125,1,14,107.95,1,Miscellaneous — 25 November 2024,EXP-20241125-14-BU1
5105,20241126,1,14,81.63,1,Miscellaneous — 26 November 2024,EXP-20241126-14-BU1
5106,20241127,1,14,110.07,1,Miscellaneous — 27 November 2024,EXP-20241127-14-BU1
5107,20241128,1,14,112.87,1,Miscellaneous — 28 November 2024,EXP-20241128-14-BU1
5108,20241129,1,14,112.14,1,Miscellaneous — 29 November 2024,EXP-20241129-14-BU1
5109,20241130,1,14,93.78,1,Miscellaneous — 30 November 2024,EXP-20241130-14-BU1
5110,20241101,2,14,106.84,1,Miscellaneous — 01 November 2024,EXP-20241101-14-BU2
5111,20241102,2,14,106.29,1,Miscellaneous — 02 November 2024,EXP-20241102-14-BU2
5112,20241103,2,14,113.66,1,Miscellaneous — 03 November 2024,EXP-20241103-14-BU2
5113,20241104,2,14,100.33,1,Miscellaneous — 04 November 2024,EXP-20241104-14-BU2
5114,20241105,2,14,100.83,1,Miscellaneous — 05 November 2024,EXP-20241105-14-BU2
5115,20241106,2,14,111.5,1,Miscellaneous — 06 November 2024,EXP-20241106-14-BU2
5116,20241107,2,14,80.52,1,Miscellaneous — 07 November 2024,EXP-20241107-14-BU2
5117,20241108,2,14,109.57,1,Miscellaneous — 08 November 2024,EXP-20241108-14-BU2
5118,20241109,2,14,79.2,1,Miscellaneous — 09 November 2024,EXP-20241109-14-BU2
5119,20241110,2,14,113.93,1,Miscellaneous — 10 November 2024,EXP-20241110-14-BU2
5120,20241111,2,14,93.7,1,Miscellaneous — 11 November 2024,EXP-20241111-14-BU2
5121,20241112,2,14,120.84,1,Miscellaneous — 12 November 2024,EXP-20241112-14-BU2
5122,20241113,2,14,75.6,1,Miscellaneous — 13 November 2024,EXP-20241113-14-BU2
5123,20241114,2,14,98.01,1,Miscellaneous — 14 November 2024,EXP-20241114-14-BU2
5124,20241115,2,14,80.35,1,Miscellaneous — 15 November 2024,EXP-20241115-14-BU2
5125,20241116,2,14,122.61,1,Miscellaneous — 16 November 2024,EXP-20241116-14-BU2
5126,20241117,2,14,77.82,1,Miscellaneous — 17 November 2024,EXP-20241117-14-BU2
5127,20241118,2,14,99.5,1,Miscellaneous — 18 November 2024,EXP-20241118-14-BU2
5128,20241119,2,14,76.61,1,Miscellaneous — 19 November 2024,EXP-20241119-14-BU2
5129,20241120,2,14,118.32,1,Miscellaneous — 20 November 2024,EXP-20241120-14-BU2
5130,20241121,2,14,87.26,1,Miscellaneous — 21 November 2024,EXP-20241121-14-BU2
5131,20241122,2,14,106.06,1,Miscellaneous — 22 November 2024,EXP-20241122-14-BU2
5132,20241123,2,14,80.52,1,Miscellaneous — 23 November 2024,EXP-20241123-14-BU2
5133,20241124,2,14,91.45,1,Miscellaneous — 24 November 2024,EXP-20241124-14-BU2
5134,20241125,2,14,77.12,1,Miscellaneous — 25 November 2024,EXP-20241125-14-BU2
5135,20241126,2,14,103.45,1,Miscellaneous — 26 November 2024,EXP-20241126-14-BU2
5136,20241127,2,14,70.48,1,Miscellaneous — 27 November 2024,EXP-20241127-14-BU2
5137,20241128,2,14,130.09,1,Miscellaneous — 28 November 2024,EXP-20241128-14-BU2
5138,20241129,2,14,95.35,1,Miscellaneous — 29 November 2024,EXP-20241129-14-BU2
5139,20241130,2,14,108.19,1,Miscellaneous — 30 November 2024,EXP-20241130-14-BU2
5140,20241101,1,15,72.53,1,Vehicle Fuel — 01 November 2024,EXP-20241101-15-BU1
5141,20241102,1,15,70.86,1,Vehicle Fuel — 02 November 2024,EXP-20241102-15-BU1
